celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score_norm,week1_judge2_score_norm,week1_judge3_score_norm,week1_judge4_score_norm,week2_judge1_score_norm,week2_judge2_score_norm,week2_judge3_score_norm,week2_judge4_score_norm,week3_judge1_score_norm,week3_judge2_score_norm,week3_judge3_score_norm,week3_judge4_score_norm,week4_judge1_score_norm,week4_judge2_score_norm,week4_judge3_score_norm,week4_judge4_score_norm,week5_judge1_score_norm,week5_judge2_score_norm,week5_judge3_score_norm,week5_judge4_score_norm,week6_judge1_score_norm,week6_judge2_score_norm,week6_judge3_score_norm,week6_judge4_score_norm,week7_judge1_score_norm,week7_judge2_score_norm,week7_judge3_score_norm,week7_judge4_score_norm,week8_judge1_score_norm,week8_judge2_score_norm,week8_judge3_score_norm,week8_judge4_score_norm,week9_judge1_score_norm,week9_judge2_score_norm,week9_judge3_score_norm,week9_judge4_score_norm,week10_judge1_score_norm,week10_judge2_score_norm,week10_judge3_score_norm,week10_judge4_score_norm,week11_judge1_score_norm,week11_judge2_score_norm,week11_judge3_score_norm,week11_judge4_score_norm
Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,30,Eliminated Week 9,5,0.875534987,0.875534987,0.875534987,0.875534987,0.537825435,0.537825435,0.537825435,0.537825435,-0.127000127,-0.127000127,-0.127000127,0,0.573992666,-0.022959707,1.170945038,0.573992666,0.301511345,0.301511345,0.301511345,0.301511345,-0.142857143,-0.142857143,-0.142857143,-0.142857143,-0.924500327,-0.924500327,-0.924500327,0.184900065,0.92717265,0.92717265,0.92717265,0.92717265,1.135549948,-0.811107106,0.162221421,-0.811107106,0,0,0,0,,,,
Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,30,1st Place,1,0.875534987,-2.042914971,-1.070098318,-1.070098318,0.537825435,-0.384161025,-0.384161025,-0.384161025,-0.127000127,-1.460501461,-1.460501461,0,0.573992666,-1.813816824,0.573992666,-0.022959707,-2.110579412,-2.110579412,-2.110579412,-2.110579412,1.285714286,1.285714286,1.285714286,1.285714286,0.462250164,-1.756550621,-0.647150229,-0.647150229,-0.662266179,-1.721892064,-0.662266179,-0.662266179,0.162221421,-0.811107106,1.135549948,-0.811107106,0.774596669,0.774596669,0.774596669,0.774596669,,,,
Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,30,3rd Place,3,-0.097281665,-0.097281665,-0.097281665,-0.097281665,-0.384161025,-0.384161025,-0.384161025,-0.384161025,-1.460501461,-1.460501461,-1.460501461,0,-0.619912079,-1.813816824,-0.619912079,-0.619912079,-0.904534034,-0.904534034,-0.904534034,-0.904534034,-0.142857143,-0.142857143,-0.142857143,-0.142857143,-0.647150229,-0.647150229,0.462250164,0.462250164,0.397359707,0.397359707,-0.662266179,-0.662266179,-0.811107106,-0.811107106,-1.784435632,-0.811107106,-1.290994449,-1.290994449,-1.290994449,-1.290994449,,,,
Melanie C,Gleb Savchenko,Singer/Rapper,,England,47,30,Eliminated Week 5,11,0.875534987,0.875534987,-0.097281665,0.875534987,0.537825435,0.537825435,1.459811895,1.459811895,-0.127000127,-0.127000127,1.206501207,0,-0.022959707,-0.022959707,0.573992666,0.573992666,0.301511345,0.301511345,0.301511345,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,-0.097281665,-1.070098318,-0.097281665,-1.070098318,0.537825435,-0.384161025,0.537825435,0.537825435,-1.460501461,-1.460501461,1.206501207,0,0.573992666,-0.619912079,0.573992666,-0.022959707,-0.904534034,-0.904534034,0.301511345,0.301511345,1.285714286,-0.142857143,1.285714286,-0.142857143,-0.092450033,-0.092450033,1.01695036,1.01695036,-1.721892064,-1.721892064,-1.721892064,-1.721892064,0,0,0,0,0,0,0,0,,,,
Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,0.875534987,-0.097281665,-0.097281665,-0.097281665,0.537825435,-0.384161025,0.537825435,0.537825435,1.206501207,1.206501207,1.206501207,0,-0.022959707,1.170945038,1.170945038,1.170945038,0.301511345,0.301511345,0.301511345,0.301511345,-0.142857143,-0.142857143,-0.142857143,-0.142857143,2.126350752,-0.092450033,2.126350752,2.126350752,-0.662266179,-0.662266179,-0.662266179,-0.662266179,0,0,0,0,0,0,0,0,,,,
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,1.84835164,0.875534987,0.875534987,0.875534987,1.459811895,1.459811895,0.537825435,1.459811895,1.206501207,1.206501207,1.206501207,0,0.573992666,0.573992666,1.170945038,1.170945038,1.507556723,1.507556723,1.507556723,1.507556723,1.285714286,1.285714286,1.285714286,1.285714286,1.01695036,-0.092450033,1.01695036,1.01695036,0.92717265,-0.132453236,0.92717265,0.92717265,1.135549948,1.135549948,1.135549948,1.135549948,0.774596669,0.774596669,0.774596669,0.774596669,,,,
Christine Chiu,Pasha Pashkov,TV Personality,,Taiwan China,38,30,Eliminated Week 3,14,-0.097281665,0.875534987,-0.097281665,-0.097281665,-0.384161025,-0.384161025,-0.384161025,-0.384161025,-0.127000127,-0.127000127,-0.127000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,0.875534987,-0.097281665,-0.097281665,0.875534987,-0.384161025,-0.384161025,-0.384161025,-0.384161025,-0.127000127,-0.127000127,-0.127000127,0,-1.216864451,-1.216864451,-0.022959707,-0.619912079,0.301511345,0.301511345,0.301511345,0.301511345,-1.571428571,-1.571428571,-1.571428571,-1.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,30,4th Place,4,0.875534987,0.875534987,0.875534987,0.875534987,1.459811895,1.459811895,1.459811895,1.459811895,1.206501207,1.206501207,1.206501207,0,0.573992666,0.573992666,0.573992666,0.573992666,1.507556723,1.507556723,0.301511345,1.507556723,-0.142857143,-0.142857143,1.285714286,1.285714286,-0.924500327,-0.924500327,-0.924500327,0.184900065,0.92717265,0.92717265,0.92717265,0.92717265,0.162221421,1.135549948,1.135549948,1.135549948,-1.290994449,0.774596669,-1.290994449,0.774596669,,,,
Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,31,Eliminated Week 1,16,-0.856170674,-1.739959756,-1.739959756,-0.856170674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,31,Eliminated Week 3,14,0.027618409,-0.856170674,-0.856170674,-0.856170674,-2.157039404,-1.001482581,-2.157039404,-2.157039404,-1.308204556,-1.308204556,-1.308204556,-1.308204556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,31,Withdrew,12,0.911407491,0.911407491,0.911407491,0.911407491,0.154074243,0.154074243,0.154074243,0.154074243,-0.214779853,-0.214779853,-0.214779853,-0.214779853,0.126434926,0.126434926,0.126434926,0.126434926,0.783167848,0.783167848,0.783167848,0.783167848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,31,Eliminated Week 5,11,0.027618409,-0.856170674,0.027618409,0.027618409,-1.001482581,-1.001482581,-1.001482581,-1.001482581,0.878644851,-0.214779853,-0.214779853,-0.214779853,-0.96933443,-0.96933443,-0.96933443,-0.96933443,-0.410230777,-1.00693009,-0.410230777,-1.00693009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,31,Eliminated Week 9,6,-0.856170674,-0.856170674,-0.856170674,0.027618409,0.154074243,0.154074243,1.309631067,1.309631067,-0.214779853,-1.308204556,-0.214779853,-0.214779853,-0.96933443,-0.96933443,-0.96933443,-0.96933443,-0.410230777,-0.410230777,-0.410230777,-0.410230777,0.453298414,-0.755497357,-0.755497357,0.453298414,1.500354568,-0.065232807,1.500354568,1.500354568,-0.435540527,0.338753743,-0.435540527,0.338753743,-0.92998111,-1.627466942,-1.627466942,-1.627466942,0,0,0,0,,,,
Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,31,Eliminated Week 9,5,0.911407491,0.027618409,0.911407491,0.911407491,0.154074243,0.154074243,0.154074243,1.309631067,0.878644851,-0.214779853,0.878644851,0.878644851,-0.96933443,-0.96933443,-0.96933443,0.126434926,-1.454454574,-1.454454574,-0.857755262,-0.857755262,0.453298414,-0.755497357,-0.755497357,0.453298414,-0.065232807,-0.848026495,0.71756088,0.71756088,0.145180176,-0.629114094,0.145180176,0.145180176,-0.232495277,-1.627466942,-0.232495277,-0.92998111,0,0,0,0,,,,
Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,31,3rd Place,3,0.911407491,0.911407491,0.911407491,1.795196574,1.309631067,1.309631067,1.309631067,1.309631067,0.878644851,0.878644851,0.878644851,1.972069555,1.222204281,1.222204281,1.222204281,1.222204281,0.932342676,0.932342676,0.932342676,1.529041988,-0.755497357,0.453298414,-0.755497357,0.453298414,0.71756088,-0.065232807,0.71756088,1.500354568,1.113048013,1.113048013,1.113048013,1.113048013,0.464990555,-0.232495277,-0.232495277,-0.232495277,-1,-1,-1,-1,,,,
Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,31,Eliminated Week 4,13,-0.856170674,-0.856170674,-0.856170674,-0.856170674,-1.001482581,-1.001482581,0.154074243,0.154074243,-1.308204556,-1.308204556,-1.308204556,-0.214779853,-0.96933443,-2.065103785,-2.065103785,-2.065103785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,31,Eliminated Week 6,10,-0.856170674,-0.856170674,-0.856170674,-0.856170674,0.154074243,-1.001482581,-1.001482581,-1.001482581,-1.308204556,-1.308204556,-0.214779853,-0.214779853,0.126434926,-0.96933443,0.126434926,0.126434926,-0.559405605,-0.559405605,0.037293707,-0.559405605,-0.755497357,-0.755497357,-0.755497357,-0.755497357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,0.911407491,0.027618409,0.027618409,0.911407491,0.154074243,-1.001482581,0.154074243,0.154074243,-0.214779853,-0.214779853,-0.214779853,0.878644851,1.222204281,0.126434926,0.126434926,1.222204281,-0.559405605,-1.156104918,-0.559405605,0.037293707,0.453298414,-0.755497357,-0.755497357,0.453298414,-0.848026495,-0.065232807,-0.848026495,-0.848026495,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,31,Eliminated Week 8,8,0.027618409,0.027618409,0.027618409,0.027618409,0.154074243,0.154074243,0.154074243,0.154074243,0.878644851,0.878644851,0.878644851,0.878644851,1.222204281,0.126434926,0.126434926,1.222204281,0.335643363,0.932342676,0.335643363,0.335643363,0.453298414,0.453298414,0.453298414,0.453298414,-0.848026495,-0.065232807,-0.065232807,-0.848026495,-0.629114094,-1.403408364,-0.629114094,-0.629114094,0,0,0,0,0,0,0,0,,,,
Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,31,1st Place,1,1.795196574,1.795196574,1.795196574,1.795196574,1.309631067,1.309631067,1.309631067,1.309631067,0.878644851,0.878644851,0.878644851,1.972069555,1.222204281,1.222204281,1.222204281,1.222204281,1.230692332,1.230692332,1.230692332,1.827391645,1.662094184,1.662094184,1.662094184,1.662094184,0.71756088,0.71756088,1.500354568,1.500354568,1.113048013,1.113048013,1.113048013,1.113048013,1.162476387,1.162476387,1.162476387,1.162476387,1,1,1,1,,,,
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,-0.856170674,-0.856170674,-0.856170674,-0.856170674,-1.001482581,-2.157039404,-1.001482581,-1.001482581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,31,Eliminated Week 8,7,-1.739959756,-1.739959756,-0.856170674,-1.739959756,0.154074243,-1.001482581,0.154074243,0.154074243,-1.308204556,-2.40162926,-1.308204556,-1.308204556,0.126434926,-0.96933443,-0.96933443,-0.96933443,-1.901979059,-1.901979059,-1.901979059,-1.901979059,-1.964293127,-1.964293127,-1.964293127,-1.964293127,-2.41361387,-1.630820183,-1.630820183,-1.630820183,-1.403408364,-2.177702633,-2.177702633,-2.177702633,0,0,0,0,0,0,0,0,,,,
Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,31,4th Place,4,0.911407491,0.911407491,0.911407491,0.911407491,0.154074243,0.154074243,0.154074243,0.154074243,0.878644851,-0.214779853,-0.214779853,0.878644851,0.126434926,0.126434926,0.126434926,0.126434926,0.484818191,-0.111881121,0.484818191,0.484818191,0.453298414,0.453298414,0.453298414,0.453298414,-0.065232807,0.71756088,-0.065232807,-0.065232807,1.113048013,0.338753743,0.338753743,0.338753743,0.464990555,-0.232495277,-0.232495277,-0.232495277,-1,-1,-1,-1,,,,
Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,31,2nd Place,2,0.911407491,0.911407491,0.911407491,0.911407491,1.309631067,1.309631067,1.309631067,1.309631067,0.878644851,0.878644851,0.878644851,1.972069555,1.222204281,1.222204281,1.222204281,1.222204281,1.081517504,1.081517504,1.081517504,1.081517504,0.453298414,0.453298414,0.453298414,1.662094184,-0.065232807,-0.065232807,-0.848026495,-0.065232807,0.145180176,0.145180176,0.145180176,0.145180176,1.162476387,1.162476387,1.162476387,1.162476387,1,1,1,1,,,,
Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,-0.431092459,-0.431092459,-0.431092459,0,-0.085907356,-0.923504076,-0.923504076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,0.431092459,-0.431092459,0.431092459,0,-0.085907356,-0.085907356,-0.085907356,0,-0.581478789,-0.581478789,0.215977836,0.215977836,-0.283473355,-0.283473355,-0.283473355,0,-0.968245837,0,-0.968245837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,0.431092459,-0.431092459,-0.431092459,0,-0.923504076,-0.923504076,-0.923504076,0,-0.581478789,-0.581478789,0.215977836,-0.581478789,-1.322875656,-1.322875656,-1.322875656,0,0,0,0,0,-0.597443631,-1.457762459,-0.597443631,-0.597443631,-1.42693538,-1.42693538,-0.5488213,-1.42693538,-0.252101397,-0.252101397,-0.252101397,-0.252101397,0,0,0,0,0,0,0,0,0,0,0,0
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,-0.431092459,-1.293277376,-1.293277376,0,0.751689364,-0.085907356,-0.085907356,0,-0.581478789,-0.581478789,-0.581478789,-0.581478789,-1.322875656,-1.322875656,-1.322875656,0,-0.968245837,-0.968245837,-0.968245837,0,-1.242682752,-1.242682752,-1.242682752,-0.382363924,-0.5488213,-0.5488213,1.20740686,-0.5488213,-0.252101397,-0.252101397,0.630253492,-0.252101397,-1.18729368,-1.18729368,-0.373149442,-1.18729368,-1.825741858,-1.825741858,-1.825741858,0,-1.470294088,-2.520504151,-1.470294088,0
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,0.431092459,0.431092459,0.431092459,0,1.589286084,1.589286084,1.589286084,0,1.013434461,1.013434461,1.013434461,1.013434461,1.795331247,1.795331247,1.795331247,0,0.968245837,1.936491673,0.968245837,0,1.123194026,1.123194026,1.983512854,1.123194026,1.20740686,0.32929278,1.20740686,0.32929278,0.850842214,0.850842214,0.850842214,0.850842214,0.440994796,0.440994796,1.255139033,1.255139033,0.912870929,0.912870929,0.912870929,0,0.630126038,0.630126038,0.630126038,0
Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,0.431092459,0.431092459,0.431092459,0,-0.923504076,-0.923504076,-0.923504076,0,-1.378935414,-1.378935414,-0.581478789,-0.581478789,-0.283473355,-0.283473355,-0.283473355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,32,Eliminated Week 1,14,-1.293277376,-1.293277376,-1.293277376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyson Beckford,Jenna Johnson,Model,New York,United States,52,32,Eliminated Week 3,12,-1.293277376,-1.293277376,-1.293277376,0,-0.085907356,-0.085907356,-0.085907356,0,-1.378935414,-1.378935414,-1.378935414,-1.378935414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,1.293277376,1.293277376,1.293277376,0,1.589286084,1.589286084,1.589286084,0,1.810891086,1.013434461,1.810891086,1.013434461,0.755928946,0.755928946,0.755928946,0,0.968245837,0.968245837,0.968245837,0,0.693034612,0.693034612,0.693034612,0.693034612,-0.5488213,-0.5488213,2.08552094,0.32929278,-0.913867563,-0.031512675,-0.913867563,-0.913867563,1.255139033,1.255139033,1.255139033,1.255139033,0,0,0,0,0.630126038,0.630126038,0.630126038,0
Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,32,Eliminated Week 7,8,0.431092459,1.293277376,0.431092459,0,0.751689364,0.751689364,0.751689364,0,0.215977836,-0.581478789,0.215977836,0.215977836,-0.283473355,-0.283473355,0.755928946,0,0,0,0,0,0.04779549,0.04779549,0.04779549,0.908114319,1.20740686,0.32929278,0.32929278,0.32929278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,32,Eliminated Week 9,6,-1.293277376,-1.293277376,-1.293277376,0,-0.923504076,-0.923504076,-0.923504076,0,-0.581478789,-1.378935414,0.215977836,-0.581478789,-0.283473355,-0.283473355,-0.283473355,0,-1.936491673,-1.936491673,-1.936491673,0,-1.457762459,-1.457762459,-1.457762459,-1.457762459,-1.42693538,-1.42693538,-1.42693538,-1.42693538,-1.796222451,-1.796222451,-1.796222451,-1.796222451,-0.983757621,-1.797901859,-0.983757621,-1.797901859,0,0,0,0,0,0,0,0
Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,32,Eliminated Week 6,9,-0.431092459,-0.431092459,-0.431092459,0,-1.761100796,-1.761100796,-1.761100796,0,0.215977836,-1.378935414,-0.581478789,-1.378935414,-0.283473355,-1.322875656,-1.322875656,0,0,0,0,0,-0.382363924,-0.382363924,-1.242682752,-0.382363924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,1.293277376,1.293277376,2.155462294,0,0.751689364,0.751689364,0.751689364,0,1.013434461,1.013434461,1.013434461,1.013434461,0.755928946,0.755928946,0.755928946,0,1.936491673,0.968245837,0.968245837,0,0.693034612,0.693034612,-0.167284217,0.693034612,0.32929278,0.32929278,0.32929278,0.32929278,0.630253492,0.630253492,0.630253492,0.630253492,-0.169613383,0.644530855,-0.169613383,0.644530855,0.912870929,0,0.912870929,0,-0.420084025,0.630126038,0.630126038,0
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,1.293277376,1.293277376,1.293277376,0,-0.085907356,0.751689364,0.751689364,0,1.810891086,1.013434461,1.810891086,1.013434461,0.755928946,1.795331247,0.755928946,0,0,0,0,0,0.908114319,0.908114319,0.908114319,1.768433147,0.32929278,0.32929278,2.08552094,0.32929278,0.630253492,1.51260838,1.51260838,1.51260838,-0.169613383,-0.169613383,-0.169613383,0.644530855,0,0,0.912870929,0,-0.420084025,0.630126038,0.630126038,0
Tori Spelling,Pasha Pashkov,Actor/Actress,California,United States,51,33,Eliminated Week 2,12,-0.403112887,-0.403112887,-1.61245155,0,0.383482494,-0.613571991,-0.613571991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,33,Eliminated Week 3,10,-1.61245155,-1.61245155,-1.61245155,0,-0.613571991,-2.607680962,-1.610626477,0,-0.661236065,-1.570435655,-1.570435655,-1.570435655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Reginald VelJohnson,Emma Slater,Actor/Actress,New York,United States,74,33,Eliminated Week 3,10,-0.403112887,-1.61245155,-1.61245155,0,-0.613571991,-2.607680962,-1.610626477,0,-1.11583586,-2.02503545,-2.02503545,-2.02503545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Chandler Kinney,Brandon Armstrong,Actor/Actress,California,United States,24,33,3rd Place,3,2.015564437,0.806225775,2.015564437,0,1.38053698,1.38053698,1.38053698,0,1.157163114,1.157163114,1.611762909,1.157163114,-0.301511345,-0.301511345,-0.301511345,-0.301511345,1.565247584,1.565247584,1.565247584,0,0.18940549,1.18378431,1.18378431,0,1.690308509,1.690308509,1.690308509,0,0.422577127,0.422577127,1.690308509,0,0.981980506,0.981980506,0.981980506,0,,,,,,,,
Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,33,Eliminated Week 7,6,2.015564437,0.806225775,0.806225775,0,1.38053698,0.383482494,0.383482494,0,-0.20663627,-0.661236065,-1.11583586,-0.661236065,-2.110579412,-0.301511345,-2.110579412,-2.110579412,-1.118033989,-1.118033989,-1.118033989,0,1.18378431,0.18940549,0.18940549,0,-1.352246808,-1.352246808,-1.352246808,0,0,0,0,0,0,0,0,0,,,,,,,,
Danny Amendola,Witney Carson,Athlete,Texas,United States,39,33,5th Place,5,0.806225775,-0.403112887,0.806225775,0,0.383482494,0.383482494,0.383482494,0,0.247963524,0.247963524,0.702563319,-0.20663627,1.507556723,1.507556723,1.507556723,1.507556723,0.223606798,0.223606798,0.223606798,0,0.18940549,-0.80497333,-0.80497333,0,-0.591607978,-0.591607978,-0.591607978,0,-0.845154255,-0.845154255,-0.845154255,0,-2.291287847,-0.654653671,-0.654653671,0,,,,,,,,
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,0.806225775,0.806225775,0.806225775,0,1.38053698,0.383482494,0.383482494,0,0.702563319,0.702563319,0.247963524,0.247963524,-0.301511345,1.507556723,-0.301511345,-0.301511345,-1.118033989,-1.118033989,-1.118033989,0,0.18940549,-0.80497333,-0.80497333,0,0.92966968,0.169030851,-0.591607978,0,-0.845154255,-2.112885637,-0.845154255,0,0.981980506,-0.654653671,0.981980506,0,,,,,,,,
Ilona Maher,Alan Bersten,Athlete,California,United States,28,33,2nd Place,2,-0.403112887,-0.403112887,-0.403112887,0,0.383482494,0.383482494,0.383482494,0,0.247963524,-0.20663627,-0.20663627,-0.661236065,-0.301511345,-0.301511345,-0.301511345,-0.301511345,1.565247584,0.223606798,0.223606798,0,-1.79935215,-1.79935215,-1.79935215,0,0.169030851,-0.591607978,-0.591607978,0,0.422577127,0.422577127,0.422577127,0,-0.654653671,-0.654653671,-0.654653671,0,,,,,,,,
Anna Delvey,Ezra Sosa,Con artist,,Russia,33,33,Eliminated Week 2,12,-0.403112887,-0.403112887,-0.403112887,0,-0.613571991,-1.610626477,-0.613571991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Brooks Nader,Gleb Savchenko,Model,New York,United States,27,33,Eliminated Week 4,9,-0.403112887,-0.403112887,-0.403112887,0,0.383482494,-0.613571991,0.383482494,0,0.247963524,0.247963524,0.702563319,0.247963524,-0.301511345,-0.301511345,-0.301511345,-0.301511345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,33,Eliminated Week 5,8,0.806225775,-0.403112887,-0.403112887,0,0.383482494,0.383482494,0.383482494,0,0.247963524,0.247963524,-1.11583586,-0.20663627,-0.301511345,-0.301511345,-0.301511345,-0.301511345,-1.118033989,-1.118033989,-1.118033989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jenn Tran,Sasha Farber,TV Personality,Florida,United States,26,33,Eliminated Week 6,7,0.806225775,-0.403112887,-0.403112887,0,-0.613571991,-0.613571991,0.383482494,0,0.702563319,0.702563319,-0.20663627,0.702563319,-0.301511345,-0.301511345,-0.301511345,-0.301511345,0.223606798,0.223606798,0.223606798,0,1.18378431,0.18940549,0.18940549,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,0.806225775,0.806225775,0.806225775,0,1.38053698,0.383482494,0.383482494,0,1.611762909,1.611762909,1.157163114,1.157163114,1.507556723,1.507556723,1.507556723,1.507556723,0.223606798,0.223606798,1.565247584,0,1.18378431,0.18940549,1.18378431,0,0.169030851,0.92966968,0.169030851,0,0.422577127,1.690308509,0.422577127,0,-0.654653671,0.981980506,0.981980506,0,,,,,,,,
Corey Feldman,Jenna Johnson,Actor/Actress,California,United States,54,34,Eliminated Week 2,13,-1.752919642,-0.809039835,0,0,-1.986301209,-1.986301209,-1.986301209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,0.134839972,0.134839972,0,0,0.46736499,-0.759468109,-0.759468109,0,-0.18493168,-0.18493168,-0.18493168,0,-0.734288162,-0.734288162,-0.734288162,0,-0.872356744,-0.872356744,-0.872356744,0.18504537,0.487950036,0.487950036,0.487950036,0.487950036,-0.611468564,-0.611468564,-0.611468564,0.235180217,0.146868374,-0.793089219,0.146868374,-0.793089219,0,0,0,0,0,0,0,0,0,0,0,0
