celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score_norm,week1_judge2_score_norm,week1_judge3_score_norm,week1_judge4_score_norm,week2_judge1_score_norm,week2_judge2_score_norm,week2_judge3_score_norm,week2_judge4_score_norm,week3_judge1_score_norm,week3_judge2_score_norm,week3_judge3_score_norm,week3_judge4_score_norm,week4_judge1_score_norm,week4_judge2_score_norm,week4_judge3_score_norm,week4_judge4_score_norm,week5_judge1_score_norm,week5_judge2_score_norm,week5_judge3_score_norm,week5_judge4_score_norm,week6_judge1_score_norm,week6_judge2_score_norm,week6_judge3_score_norm,week6_judge4_score_norm,week7_judge1_score_norm,week7_judge2_score_norm,week7_judge3_score_norm,week7_judge4_score_norm,week8_judge1_score_norm,week8_judge2_score_norm,week8_judge3_score_norm,week8_judge4_score_norm,week9_judge1_score_norm,week9_judge2_score_norm,week9_judge3_score_norm,week9_judge4_score_norm,week10_judge1_score_norm,week10_judge2_score_norm,week10_judge3_score_norm,week10_judge4_score_norm,week11_judge1_score_norm,week11_judge2_score_norm,week11_judge3_score_norm,week11_judge4_score_norm,avg_judge_score,std_judge_score,min_judge_score,max_judge_score,score_range,score_trend,score_improvement,avg_judge_disagreement,max_judge_disagreement,performance_consistency,n_weeks_with_scores,total_judge_scores,score_trend_r2
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,1.217395286,0.358057437,1.217395286,0.0,1.355343691,1.355343691,1.355343691,0.0,1.080865038,1.080865038,1.080865038,0.0,0.024119154,0.988885294,0.988885294,0.988885294,0.34299717,-0.685994341,-0.685994341,0.34299717,1.923018461,0.715541753,1.923018461,0.0,0.208514414,0.208514414,1.459600898,0.0,-2.048079801,-2.048079801,-0.573462344,0.0,1.207019698,1.207019698,1.207019698,0.0,0.0,0.0,0.0,0.0,,,,,0.613651739275862,1.009109157150712,-2.048079801,1.923018461,3.971098262,-0.1294863783055556,0.27607036166666676,0.28492886601485296,0.7248322148297157,0.9606411076764125,9,29,0.13626587124328818
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,0.358057437,0.358057437,0.358057437,0.0,0.417028828,-0.521286035,0.417028828,0.0,-0.240192231,-0.240192231,-0.240192231,0.0,-0.940646987,-0.940646987,-0.940646987,-0.940646987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.2381708237692308,0.5758396119941052,-0.940646987,0.417028828,1.3576758150000001,-0.4240562710000001,-1.298704424,0.07336956517722573,0.2934782607089029,0.5634756322820343,4,13,0.9439423050787189
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,-1.467276329,-0.377299627,-1.467276329,-0.377299627,-0.934538627,-0.934538627,-0.934538627,-0.934538627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9284133025,0.4120245082351012,-1.467276329,-0.377299627,1.089976702,-0.012250649000000058,-0.012250649000000058,0.19800820181713277,0.39601640363426555,0.008662516981836238,2,8,1.0
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,-0.377299627,-1.467276329,-1.467276329,-0.377299627,0.280361588,-0.934538627,-0.934538627,0.280361588,0.278592633,0.278592633,0.278592633,0.278592633,0.083918136,0.083918136,0.083918136,0.0,-0.822108307,-0.822108307,-0.822108307,0.0,-0.432218911,-1.347506016,-0.432218911,-0.432218911,-0.207778262,-1.157621746,-1.157621746,-0.207778262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4412564898461539,0.5977942957336637,-1.467276329,0.280361588,1.747637917,-0.03749433405357144,0.23958797399999987,0.1997403452781696,0.49199417746901536,0.4636591711701682,7,26,0.030516896212090975
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,0.712677074,0.712677074,-0.377299627,0.712677074,0.280361588,-0.934538627,0.280361588,0.280361588,0.278592633,0.278592633,0.278592633,0.278592633,-0.839181358,-0.839181358,-0.839181358,0.0,0.763386285,0.763386285,0.763386285,0.0,-0.432218911,0.483068194,0.483068194,-0.432218911,-2.107465229,-1.157621746,-0.207778262,-1.157621746,-1.808064872,-1.104925929,-1.104925929,0.0,-0.919866211,-0.919866211,-0.919866211,-0.919866211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2930880892727273,0.814180342953998,-2.107465229,0.763386285,2.8708515140000004,-0.18993075882916666,-1.36004910975,0.19016977592165502,0.6014684287649433,0.7653356517464328,9,33,0.46190001987795226
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,-0.377299627,-0.377299627,-0.377299627,-0.377299627,-0.934538627,-0.934538627,-0.934538627,-0.934538627,-0.93708431,0.278592633,-0.93708431,-0.93708431,-0.839181358,-0.839181358,0.083918136,0.0,-0.822108307,-0.822108307,-0.822108307,0.0,-1.347506016,-0.432218911,-0.432218911,-1.347506016,-0.207778262,-1.157621746,-1.157621746,-0.207778262,-1.104925929,-0.401786985,-0.401786985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6910183649310347,0.40907896561259843,-1.347506016,0.278592633,1.626098649,-0.019209462798611115,-0.25886700599999996,0.17478637505730832,0.36946760743545637,0.1875663000314425,8,29,0.06293207722453781
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,0.712677074,-0.377299627,-0.377299627,0.712677074,0.280361588,0.280361588,0.280361588,0.280361588,1.494269576,1.494269576,1.494269576,1.494269576,0.083918136,-0.839181358,0.083918136,0.0,-0.822108307,-0.822108307,-0.822108307,0.0,0.483068194,1.398355299,0.483068194,0.483068194,1.691908705,0.742065221,0.742065221,1.691908705,0.301351958,0.301351958,0.301351958,0.0,-0.919866211,-0.919866211,1.087114613,-0.919866211,-2.480153784,-0.862662186,-0.862662186,0.0,-0.427282976,0.376943422,0.376943422,0.376943422,0.2019189566,0.925207208001149,-2.480153784,1.691908705,4.172062489,-0.08486881119393941,0.008198098999999986,0.2937278956677588,1.0069930069759299,0.8435171668941138,11,40,0.11135278195585586
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,1.802653775,1.802653775,0.712677074,1.802653775,1.495261803,1.495261803,1.495261803,1.495261803,0.278592633,1.494269576,1.494269576,1.494269576,1.930117124,1.930117124,1.930117124,0.0,-0.822108307,0.763386285,-0.822108307,0.0,0.483068194,0.483068194,0.483068194,1.398355299,-1.157621746,-0.207778262,0.742065221,0.742065221,1.004490901,1.004490901,1.004490901,0.0,1.087114613,1.087114613,1.087114613,1.087114613,0.754829412,0.754829412,0.754829412,0.0,0.376943422,1.181411112,0.376943422,1.181411112,0.9370506697250001,0.7449522966620499,-1.157621746,1.930117124,3.08773887,-0.07776643761212121,-0.7509823327500003,0.2505991280671538,0.837931033753749,0.647051013340362,11,40,0.15889127558293495
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,-0.377299627,-0.377299627,-0.377299627,-0.377299627,-0.934538627,-0.934538627,-0.934538627,-0.934538627,0.278592633,-0.93708431,-0.93708431,-0.93708431,0.083918136,0.083918136,0.083918136,0.0,-0.822108307,-0.822108307,-0.822108307,0.0,-1.347506016,-1.347506016,-1.347506016,-1.347506016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6993003586363638,0.5037103138802548,-1.347506016,0.278592633,1.626098649,-0.10847593642142858,-0.9702063890000001,0.061577934572576064,0.36946760743545637,0.49143378392433323,6,22,0.17053159028362333
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,-1.467276329,-1.467276329,-1.467276329,-1.467276329,-0.934538627,-2.149438842,-0.934538627,-2.149438842,-0.93708431,-2.152761253,-0.93708431,-0.93708431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4167562030833334,0.5027997270866924,-2.152761253,-0.934538627,1.218222626,0.11313639162499987,0.22627278324999978,0.28715392830149056,0.49199417746901536,0.1567234293387403,3,12,0.5211188637313264
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,1.802653775,1.802653775,0.712677074,1.802653775,0.280361588,0.280361588,0.280361588,1.495261803,0.278592633,0.278592633,1.494269576,0.278592633,1.00701763,1.00701763,1.930117124,0.0,2.348880878,0.763386285,2.348880878,0.0,1.398355299,0.483068194,0.483068194,1.398355299,1.691908705,0.742065221,0.742065221,1.691908705,1.473203321,1.473203321,1.473203321,0.0,-0.919866211,-0.919866211,-0.919866211,-0.919866211,-0.862662186,0.754829412,0.754829412,0.0,0.376943422,0.376943422,0.376943422,1.181411112,0.8130627709750001,0.8905062990782829,-0.919866211,2.348880878,3.268747089,-0.10025217178636366,-0.9520992552500003,0.3428466910568686,0.8720930232001979,0.7682781851376035,11,40,0.18730236487544905
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,0.712677074,-0.377299627,-0.377299627,0.712677074,1.495261803,0.280361588,0.280361588,1.495261803,0.278592633,-0.93708431,-0.93708431,-0.93708431,-1.762280852,-1.762280852,-1.762280852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2398334118,1.1050353417037968,-1.762280852,1.495261803,3.257542655,-0.7310885496249999,-1.9299695755,0.31436954695302155,0.49199417746901536,1.1363681088789894,4,15,0.6898435997127494
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,0.712677074,-1.467276329,-0.377299627,0.712677074,-0.934538627,0.280361588,-0.934538627,0.280361588,-0.93708431,-0.93708431,-2.152761253,-0.93708431,0.083918136,-0.839181358,0.083918136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49086234366666665,0.8275560604824879,-2.152761253,0.712677074,2.865438327,-0.12708437562500005,-0.11897624333333337,0.5586361131041028,1.0890451089042539,0.519227349442267,4,15,0.09984307507916307
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,0.712677074,-0.377299627,-0.377299627,1.802653775,0.280361588,1.495261803,0.280361588,0.280361588,-0.93708431,0.278592633,-0.93708431,0.278592633,0.083918136,-0.839181358,0.083918136,0.0,0.763386285,-0.822108307,0.763386285,0.0,1.398355299,1.398355299,1.398355299,1.398355299,-1.157621746,-0.207778262,0.742065221,0.742065221,0.301351958,0.301351958,0.301351958,0.0,1.087114613,1.087114613,1.087114613,1.087114613,-0.862662186,-0.862662186,0.754829412,0.0,-2.437969617,-1.231509374,-1.231509374,-1.231509374,0.16687718105000002,0.9835650869398336,-2.437969617,1.802653775,4.240623392,-0.07638848484090907,-1.9733073335,0.46687559110886273,1.0890451079959398,0.7861473334743989,11,40,0.1038581507861894
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,0.712677074,-0.377299627,-0.377299627,-0.377299627,1.495261803,0.280361588,1.495261803,1.495261803,1.494269576,0.278592633,1.494269576,0.278592633,1.00701763,0.083918136,0.083918136,0.0,0.763386285,0.763386285,0.763386285,0.0,-1.347506016,-0.432218911,-0.432218911,-1.347506016,-0.207778262,-0.207778262,0.742065221,-0.207778262,-1.104925929,-1.104925929,-1.104925929,0.0,1.087114613,1.087114613,-0.919866211,-0.919866211,0.754829412,0.754829412,0.754829412,0.0,0.0,0.0,0.0,0.0,0.20003194997222226,0.8910839827727557,-1.347506016,1.495261803,2.842767819,-0.0770576609439394,0.85963486375,0.3290127135181159,1.3426573426345731,0.7558938313324489,10,36,0.09526239167956323
Charo,Keo Motsepe,Actor/Actress,,Spain,66,24,Eliminated Week 3,11,-0.256805093,-1.137279699,-1.137279699,-1.137279699,-0.845154255,-0.845154255,0.169030851,-0.845154255,-1.111061012,-1.111061012,-1.111061012,-1.111061012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.8732766793333334,0.41604994842439336,-1.137279699,0.169030851,1.30631055,-0.09694998224999996,-0.1938999644999999,0.15031724675359054,0.2571428573080578,0.2624923652796948,3,12,0.13641499621229017
Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,24,Eliminated Week 4,10,-1.137279699,-1.137279699,-1.137279699,-1.137279699,-0.845154255,-1.85933936,-0.845154255,-1.85933936,-1.111061012,-1.111061012,-1.111061012,-1.111061012,-1.304210347,-1.304210347,-1.304210347,-1.304210347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.226199466375,0.28297471039296007,-1.85933936,-0.845154255,1.0141851050000001,-0.025960614849999963,-0.1669306479999999,0.08571428560032178,0.3428571424012871,0.11991277163902406,4,16,0.07811740630095185
Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,24,Eliminated Week 6,8,0.623669513,0.623669513,0.623669513,0.623669513,1.183215957,-0.845154255,1.183215957,1.183215957,1.764626314,0.806063872,0.806063872,0.806063872,-0.170114393,0.963981561,0.963981561,0.963981561,-0.479808115,-0.479808115,0.599760144,0.599760144,0.875473787,1.612714872,0.875473787,1.612714872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.7216708860000001,0.6515878283605928,-0.845154255,1.764626314,2.6097805689999998,0.02538385725714286,0.6204248165,0.3582482234454496,1.0285714292322312,0.40722021275585,6,24,0.013599552727569153
Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,24,Eliminated Week 7,7,0.623669513,0.623669513,0.623669513,0.623669513,0.169030851,0.169030851,0.169030851,0.169030851,0.806063872,1.764626314,0.806063872,0.806063872,-0.170114393,0.963981561,-0.170114393,-0.170114393,0.599760144,0.599760144,0.599760144,0.599760144,0.138232703,0.138232703,-0.599008381,0.138232703,-0.035737084,-0.035737084,-0.035737084,-0.035737084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.35282284771428557,0.4762462358058786,-0.599008381,1.764626314,2.363634695,-0.10194217741071428,-0.6594065969999999,0.09816214300105959,0.32154340821979255,0.4114242477458639,7,28,0.28650672780435765
Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,24,Eliminated Week 8,5,-0.256805093,-1.137279699,-1.137279699,-0.256805093,1.183215957,-1.85933936,1.183215957,0.169030851,-1.111061012,-1.111061012,-1.111061012,-1.111061012,-0.170114393,-0.170114393,-0.170114393,-0.170114393,-1.559376374,-0.479808115,-0.479808115,-1.559376374,-0.599008381,0.138232703,-1.336249465,-1.336249465,-1.536694633,-1.536694633,-0.536056267,-1.536694633,-1.28282801,-1.80643128,-1.28282801,-1.80643128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.8054078165937499,0.7984320229317456,-1.85933936,1.183215957,3.042555317,-0.15568084497916665,-0.847587249,0.44299758799183164,2.0571428571122152,0.5710379784944666,8,32,0.4459556024560546
Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,24,Eliminated Week 9,4,1.504144118,1.504144118,1.504144118,1.504144118,0.169030851,0.169030851,0.169030851,1.183215957,-0.15249857,0.806063872,1.764626314,0.806063872,0.963981561,0.963981561,0.963981561,0.963981561,0.599760144,0.599760144,1.679328403,1.679328403,0.138232703,0.138232703,0.138232703,0.875473787,1.465220464,0.464582098,0.464582098,0.464582098,0.287981798,0.287981798,0.287981798,0.287981798,1.032676457,1.032676457,1.032676457,1.032676457,0.0,0.0,0.0,0.0,,,,,0.7993615411666668,0.5414594894956712,-0.15249857,1.764626314,1.9171248840000001,-0.05189565974166665,-0.4714676609999999,0.18271041758433165,0.6125613034753356,0.4080464886962558,9,36,0.12131207973738035
David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,24,2nd Place,2,0.623669513,0.623669513,0.623669513,0.623669513,0.169030851,-0.845154255,0.169030851,0.169030851,0.806063872,-0.15249857,0.806063872,0.806063872,-1.304210347,-0.170114393,-0.170114393,-0.170114393,-1.559376374,-1.559376374,-0.479808115,-1.559376374,-1.336249465,0.138232703,-1.336249465,-1.336249465,-1.03637545,-1.03637545,-1.03637545,-1.03637545,-0.759224741,-0.759224741,-0.235621471,-0.759224741,-0.911185109,-1.883115892,-0.911185109,-1.883115892,-1.510919549,-1.510919549,-0.686837806,-1.510919549,,,,,-0.5971923252,0.8305970289440026,-1.883115892,0.806063872,2.689179764,-0.20573124185151512,-1.9285686262499997,0.2196489001584819,0.5435244159374951,0.7512267476597326,10,40,0.687495482688816
Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,24,1st Place,1,1.504144118,0.623669513,1.504144118,1.504144118,1.183215957,1.183215957,1.183215957,1.183215957,-0.15249857,-0.15249857,-0.15249857,-0.15249857,2.098077515,0.963981561,2.098077515,2.098077515,-1.559376374,-0.479808115,0.599760144,-0.479808115,0.138232703,1.612714872,0.138232703,0.138232703,0.464582098,0.464582098,1.465220464,0.464582098,0.811585068,0.287981798,0.811585068,0.811585068,0.060745674,-0.911185109,1.032676457,1.032676457,0.961572929,0.137243937,0.961572929,0.961572929,,,,,0.661098650125,0.8172047026026322,-1.559376374,2.098077515,3.657453889,-0.05490961351969699,-0.52853478575,0.3190522737061004,0.8659286596977437,0.6764603400770027,10,40,0.06039813573781955
Chris Kattan,Witney Carson,Comedian,California,United States,46,24,Eliminated Week 2,12,-1.137279699,-2.017754305,-2.017754305,-2.017754305,-0.845154255,-1.85933936,-0.845154255,-1.85933936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.5749412305,0.5354224666219092,-2.017754305,-0.845154255,1.17260005,0.44538884599999995,0.44538884599999995,0.26833301267700044,0.3428571424012871,0.3149374732714509,2,8,1.0
Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,24,Eliminated Week 5,9,-0.256805093,-0.256805093,-0.256805093,-0.256805093,0.169030851,0.169030851,0.169030851,0.169030851,-1.111061012,-0.15249857,-0.15249857,-1.111061012,-0.170114393,-1.304210347,-1.304210347,-0.170114393,-0.479808115,-0.479808115,-0.479808115,-0.479808115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.3873049036,0.4742903021569036,-1.304210347,0.169030851,1.473241198,-0.1352199265,-0.223003022,0.14700103920614488,0.4287245442930567,0.35960559433126527,5,20,0.35348299090293656
Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,24,3rd Place,3,0.623669513,-0.256805093,0.623669513,0.623669513,1.183215957,1.183215957,1.183215957,1.183215957,0.806063872,0.806063872,1.764626314,1.764626314,-0.170114393,-1.304210347,-0.170114393,0.963981561,1.679328403,0.599760144,1.679328403,1.679328403,0.875473787,1.612714872,-0.599008381,1.612714872,1.465220464,1.465220464,1.465220464,1.465220464,1.335188337,0.811585068,1.335188337,1.335188337,0.060745674,0.060745674,0.060745674,0.060745674,0.961572929,0.137243937,0.137243937,0.961572929,,,,,0.8266569734999999,0.7400084099611738,-1.304210347,1.764626314,3.0688366609999997,-0.015623149596969707,0.1458575715,0.3031000554105329,1.0870488328579782,0.5836638055184331,10,40,0.00656784805308101
Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,24,Eliminated Week 7,6,-0.256805093,-0.256805093,-0.256805093,-0.256805093,0.169030851,-1.85933936,0.169030851,-0.845154255,-0.15249857,-1.111061012,-0.15249857,-1.111061012,-0.170114393,-1.304210347,-0.170114393,-1.304210347,0.599760144,-0.479808115,0.599760144,-0.479808115,-1.336249465,-0.599008381,-1.336249465,-1.336249465,-1.03637545,-1.03637545,-0.035737084,-0.035737084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.5493392398214286,0.6401387396630969,-1.85933936,0.599760144,2.459099504,-0.04523786242857143,-0.279251174,0.36228452824999563,0.9428571426177244,0.37947443201208475,7,28,0.06632021001646046
Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21,25,Eliminated Week 5,10,-0.145309548,-0.145309548,-0.145309548,0.0,1.278724026,0.63105861,-0.016606806,0.0,-0.483809903,-1.711942733,-1.711942733,0.0,-0.309359217,-0.309359217,-0.309359217,0.0,-0.811906907,-0.811906907,-0.811906907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.38761643700000004,0.765485311391078,-1.711942733,1.278724026,2.990666759,-0.2273612545,-0.6665973590000001,0.18444811475807787,0.5027700827079363,0.7279576178022636,5,15,0.2438713217946967
Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,25,3rd Place,3,0.988104929,-0.145309548,-0.145309548,0.0,1.278724026,0.63105861,1.926389442,0.0,-0.483809903,-0.483809903,-0.483809903,0.0,-0.309359217,-0.309359217,-0.309359217,0.0,1.507827112,0.347960103,1.507827112,0.0,-1.260252076,-0.420084025,-0.420084025,-0.420084025,1.577986008,1.577986008,1.577986008,0.0,0.408529744,-0.259973473,0.408529744,0.0,-0.707106781,-1.414213562,0.0,0.0,0.011206382,-1.450846104,0.011206382,0.74256162,,,,,0.17681008719354835,0.9415775337449477,-1.450846104,1.926389442,3.377235546,-0.07729167989848484,-0.4039632076666667,0.2717879327860583,0.8463327796367079,0.885001551707254,10,31,0.06991797925151128
Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,25,1st Place,1,2.121519407,0.988104929,0.988104929,0.0,1.278724026,1.278724026,1.278724026,0.0,1.972455758,-0.483809903,1.972455758,0.0,2.607456256,1.149048519,2.607456256,0.0,1.507827112,1.507827112,1.507827112,0.0,1.260252076,0.420084025,1.260252076,1.260252076,0.06311944,0.06311944,0.06311944,0.0,1.745536179,1.745536179,1.745536179,0.0,0.707106781,0.707106781,1.414213562,0.0,0.74256162,0.74256162,0.74256162,0.74256162,,,,,1.17837268865625,0.7179317039571969,-0.483809903,2.607456256,3.091266159,-0.07051260400454545,-0.6233481349999999,0.3491411422955425,2.0110803324692554,0.5644384717486317,10,32,0.1430578622892182
Derek Fisher,Sharna Burgess,Athlete,Arkansas,United States,43,25,Eliminated Week 4,11,-0.145309548,-0.145309548,-0.145309548,0.0,-0.664272221,-1.311937637,-0.664272221,0.0,-0.483809903,-0.483809903,-0.483809903,0.0,-1.767766953,-0.309359217,-0.309359217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.57619381825,0.4955869474796924,-1.767766953,-0.145309548,1.622457405,-0.1554205953,-0.6501855809999999,0.21220196795892488,0.7089843748082152,0.3340084669524334,4,12,0.36087012793910295
Nikki Bella,Artem Chigvintsev,Athlete,California,United States,33,25,Eliminated Week 7,8,0.988104929,0.988104929,-0.145309548,0.0,-0.664272221,-0.664272221,-0.664272221,0.0,-0.483809903,-0.483809903,-0.483809903,0.0,-0.309359217,-0.309359217,-0.309359217,0.0,0.347960103,0.347960103,0.347960103,0.0,0.420084025,0.420084025,0.420084025,0.420084025,-1.451747127,-1.451747127,-1.451747127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.1896567584090909,0.7200331632973959,-1.451747127,0.988104929,2.439852056,-0.11377354260714286,-2.0620472303333335,0.06117277984158017,0.4282094588910612,0.7318734008960813,7,22,0.11277618939912097
Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43,25,Eliminated Week 8,6,-1.278724026,-1.278724026,-1.278724026,0.0,-0.664272221,-1.311937637,-0.016606806,0.0,-0.483809903,-0.483809903,-0.483809903,0.0,-0.309359217,-0.309359217,-0.309359217,0.0,0.347960103,-0.811906907,-0.811906907,0.0,0.420084025,0.420084025,1.260252076,0.420084025,-1.451747127,-1.451747127,-0.694313843,0.0,-0.259973473,-0.259973473,-0.259973473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.45366296712,0.6882729322853832,-1.451747127,1.260252076,2.711999203,0.09145417402678571,1.0187505529999998,0.15445082905594093,0.4484304936287801,0.5975364915941921,8,25,0.1405495463632417
